store,product,time,y_pred,y_true,y_pred_sales,y_true_sales
3,2,4,0.9285808801651001,0.7459871895352218,2566.8610072460688,2303.99999996364
3,3,4,-0.6868839263916016,-0.4119744245625135,2634.2110038018054,3455.99999991724
3,4,4,1.6652915477752686,1.0963929765216764,31487.564068271266,20672.0000003653
3,5,4,-0.20411957800388336,-1.7933145820124532,4623.377005527779,2976.00000013992
3,6,4,0.1034969910979271,-1.2596938407187122,2758.8509680379498,1087.99999998271
3,7,4,-0.8184157609939575,0.9906678388188453,952.3529145042291,1855.99999991435
3,8,4,-0.7710344791412354,-0.8585246792188413,485.71567899216416,447.999999993286
3,9,4,-1.7600961923599243,-0.40094354792977527,1370.9030462365358,5696.00000004664
3,10,4,-1.3835421800613403,-1.0920368075955882,2574.394599423368,2943.99999985643
4,0,4,-1.0864386558532715,-0.984254457842099,4337.816106394156,4671.99999996233
4,1,4,-0.8419797420501709,-0.8454017149798625,4422.095256870812,4416.00000019019
4,2,4,0.29122620820999146,0.7982970452897663,2773.970791268064,3648.00000002108
4,3,4,-0.39989256858825684,-0.30301411009198165,7667.441959890035,8319.99999987309
4,4,4,0.309862345457077,1.2626955167214893,15453.011561621805,37375.9999929771
4,5,4,-0.7582950592041016,-0.8829188604774375,3742.7238717261225,3551.99999995716
4,6,4,-1.0181622505187988,-0.901465404166932,1557.812532206627,1728.00000006221
4,7,4,-0.16884484887123108,-0.26491552742332747,2526.9031346225197,2432.00000003391
4,8,4,-0.5920614004135132,-1.5820517582786737,953.6192667013903,320.000000001993
4,9,4,0.36329934000968933,-0.3554186652576868,19401.471894448805,7808.00000005521
4,10,4,-1.083561897277832,-0.6987405998411228,8097.550664280962,9727.99999994213
5,0,4,-0.7838999032974243,-0.9539226676321525,6222.042282985971,5631.99999978667
5,1,4,-0.4516081213951111,-1.6812616137137146,4743.053921174192,3167.99999989129
5,2,4,0.410687655210495,0.822766033070263,2400.7929395973974,2943.99999985643
5,3,4,-1.077744960784912,-0.14737042105307185,2349.2611603453265,6208.00000022936
5,4,4,1.3888453245162964,1.163537919394686,28484.373256278832,23936.0000054047
5,5,4,-0.059378813952207565,-1.3604603974022234,3925.4809707843006,2592.00000007215
5,6,4,-0.5239657759666443,-0.4675094492880449,2473.7060605382435,2560.00000006756
5,7,4,0.04714518412947655,0.8273589116727226,2467.0482780836314,3584.00000001856
5,8,4,-0.7620933055877686,-0.6333761107286974,694.5437341510896,767.999999963388
5,9,4,-2.0243754386901855,-0.3680605201049579,1661.5757415146293,8192.00000016967
5,10,4,-0.7015280723571777,-0.9487606096141868,5353.242084786897,4863.99999977624
6,0,4,-1.1472563743591309,-0.9576193722454989,6797.249860105723,7616.00000021933
6,1,4,0.1769394874572754,-0.2025688886062041,9477.454480335555,8351.99999981275
6,2,4,0.6327561736106873,0.7355599293911043,3733.0993559069047,3967.9999999811
6,3,4,-1.0675599575042725,-0.47323492863761984,2692.349149132905,4863.99999977624
6,4,4,1.0191253423690796,0.573750681167176,25347.23756299397,17599.9999995381
6,5,4,-1.0716472864151,-1.8169258193219595,3025.793652503414,2399.99999991351
6,6,4,-0.8836352229118347,-1.0221094525696082,2041.0600799187375,1855.99999991435
6,7,4,0.3135123550891876,1.145928768436468,2514.3201138842705,3391.99999995999
6,8,4,-0.787606418132782,-1.4349450153113195,637.0043745260875,320.000000001993
6,9,4,-1.319931149482727,-0.015832779034072084,2159.464825879208,9023.99999965854
6,10,4,0.4727248549461365,-0.15751835664077388,7111.272587164483,5631.99999978667
7,0,4,-1.217037320137024,-0.8803872044747715,6963.747171398765,8192.00000016967
7,1,4,-1.1307402849197388,-1.0566096563522172,11335.614426948612,11519.9999994253
7,2,4,0.25255265831947327,0.209935289888745,3320.745829737893,3264.00000005223
7,3,4,-0.7670373320579529,-0.5871376960582884,5049.757175981114,5824.00000013674
7,4,4,-0.1648082286119461,1.048250264602503,12343.295790537682,24640.0000086867
7,5,4,-1.1030288934707642,-1.5835962918888489,6530.2841084897245,5664.00000014978
7,6,4,-0.42800772190093994,-0.591290992587779,4364.60044376051,4032.00000019675
7,7,4,0.30734044313430786,1.4645343521054732,2349.6901450627174,3903.99999987123
7,8,4,0.5445804595947266,-0.5426108889548503,1944.4441353282548,960.000000036593
7,9,4,-0.5522580146789551,-0.40399298672854883,8746.912458902734,9727.99999994213
7,10,4,-0.9065040946006775,-1.3595079254267455,7693.570133875928,6399.99999969431
8,0,4,-0.7214503288269043,-0.6798497133430278,5517.149070946331,5696.00000004664
8,1,4,-0.9272760152816772,-0.363422408279352,4608.315430978148,5567.99999992063
8,2,4,0.16364853084087372,1.399020282236964,2310.7038279308968,4608.00000011185
8,3,4,-0.40824851393699646,0.7457134847391217,6168.302894476266,20351.999999189
8,4,4,1.389793038368225,1.4213628012493738,38699.92702558412,39871.9999941339
8,5,4,-0.7723785638809204,-1.415785352740765,3313.6763107290403,2496.00000002666
8,6,4,-1.0903501510620117,-0.30397914018119737,1569.9848965633603,2816.00000006214
8,7,4,-0.8181456923484802,0.5994272825136846,1977.0856683111617,3711.99999997739
8,8,4,-0.3189665377140045,-1.3678432051971707,1174.78897510899,384.000000004713
8,9,4,-0.6533526182174683,-0.6065463769879483,7133.6785832266405,7551.99999980866
8,10,4,-0.6975783705711365,-0.6123932441935479,9099.976933832,9471.99999977469
9,0,4,-1.6070585250854492,-1.0840348438740801,3534.693128715647,4863.99999977624
9,1,4,-0.29977792501449585,-0.5449677282366537,6878.300231575161,6432.00000026498
9,2,4,0.3445073068141937,2.090260492231338,2980.9798656237413,7808.00000005521
9,3,4,-0.7862178683280945,0.5840071381421543,4095.271330171564,13567.9999995701
9,4,4,1.499426245689392,0.6348257830390593,40061.5119027981,20736.0000009953
9,5,4,-1.1290228366851807,-0.22694616721733427,4138.692768079952,5567.99999992063
9,6,4,-0.5549726486206055,0.017892719186684163,3803.7876209973183,5119.99999982821
9,7,4,0.43717342615127563,0.6891403066938958,2322.642915728895,2496.00000002666
9,8,4,-0.2893005609512329,-0.5905086344063549,1332.2946715752325,1024.00000000056
9,9,4,0.15292459726333618,-0.5879155751655001,22373.030671201836,11136.0000002873
9,10,4,-0.020874282345175743,-1.4322563971296929,14063.831866036195,7551.99999980866
0,0,5,-0.3524022102355957,-0.8771090028909282,3869.1593315760615,2816.00000006214
0,1,5,0.00688057579100132,-0.9857675358453639,4031.1159180222353,2976.00000013992
0,2,5,1.1131843328475952,-0.4444111485657884,2134.405222805288,831.999999982354
0,3,5,1.0987294912338257,1.5241752277996574,16688.864065758455,25023.9999913658
0,4,5,-0.6960543394088745,-1.3242168245896864,4864.135861164279,3200.00000003898
0,5,5,-1.1794768571853638,-2.1578567016266414,2400.5822466997424,1440.00000004313
0,6,5,0.26413822174072266,-0.46363038518620153,2484.9695085542976,1728.00000006221
0,7,5,-0.043036479502916336,1.0105922025160317,2182.1248717875187,3072.00000009965
0,8,5,0.4822345972061157,-0.26182038283082554,1105.43347476186,576.000000002367
0,9,5,-1.2404276132583618,-1.5836526659345809,3827.9096617490213,2879.99999991362
0,10,5,-0.8077664971351624,-1.6299180110923077,5803.76920429157,4479.99999995954
1,0,5,-1.1290130615234375,-0.6661456142912646,3499.512636486084,4671.99999996233
1,1,5,-1.1388853788375854,-0.4696094573595437,3482.0166501839844,4512.00000009974
1,2,5,-0.40084904432296753,0.23219996086770467,1226.5980524137187,1728.00000006221
1,3,5,1.3524750471115112,1.8940510094974707,14437.40901874952,23936.0000054047
1,4,5,-1.0758334398269653,-0.9756717718882431,3345.292673782124,3584.00000001856
1,5,5,0.4994417130947113,-1.28389784312492,4655.486297274045,2879.99999991362
1,6,5,-0.6664436459541321,-1.0758754586309445,1703.2802070152775,1344.00000002272
1,7,5,0.5591530203819275,-0.2404576299445734,1992.7145296443637,1472.00000001645
1,8,5,-0.8465827107429504,-0.5863335009174909,402.7603721143824,511.999999979772
1,9,5,-1.690804123878479,-1.1958033542262032,1180.135761813804,1983.99999991108
1,10,5,-1.6905577182769775,-1.283754717934046,3706.7533736507685,4351.9999998443
2,0,5,-0.8968080282211304,-0.4235067648113797,5412.618209988817,6976.00000007802
2,1,5,-0.19472405314445496,-1.1472564376139078,7721.351838321762,6336.00000003636
2,2,5,-0.022605178877711296,-0.2549830512918444,1852.719730825198,1664.00000003136
2,3,5,0.6382755041122437,1.4904125358836549,18074.005503847584,37695.9999995756
2,4,5,-1.1386747360229492,-1.159855339921582,4152.775837055809,4095.99999992077
2,5,5,-1.3289953470230103,-2.906701376561304,3168.581169107402,1919.99999995809
2,6,5,0.26190346479415894,-0.3795620118537035,4672.117979975461,3391.99999995999
2,7,5,0.4330254793167114,1.1214156650012082,3436.278306998444,4095.99999992077
2,8,5,0.3560101091861725,0.45331838187418405,1835.4946936093972,1983.99999991108
2,9,5,-1.2517021894454956,-1.4108278708398,3722.939333190313,3072.00000009965
2,10,5,-0.8995233178138733,-0.8994624681219295,7296.818745548242,7296.0000003344
3,0,5,-0.979542076587677,-0.6919177150394882,3585.71789368011,4351.9999998443
3,1,5,-0.6880824565887451,-0.9296091623701493,4651.78675158442,4319.99999983516
3,2,5,-0.19945064187049866,-0.6291760464927026,1320.3952942310077,1024.00000000056
3,3,5,1.3664226531982422,1.814135132450239,20061.41260081542,31231.9999933533
3,4,5,-0.6733250021934509,-0.8957669019600301,5584.108620947251,4736.00000017124
3,5,5,-0.4363876283168793,-1.3553296275495763,4335.2828328469095,3360.00000014364
3,6,5,-0.24790853261947632,-0.9500656972545467,2171.0095345429195,1344.00000002272
3,7,5,-0.8364762663841248,0.5888176148221312,946.0250627446085,1599.9999999554
3,8,5,-1.212854027748108,-0.4622535380233385,326.5870533481902,640.000000029621
3,9,5,-1.8613364696502686,-0.6861573327399828,1232.8937344148771,4224.00000005872
3,10,5,-0.9911134243011475,-0.99982310359628,3085.3736838071436,3072.00000009965
4,0,5,-0.6261200308799744,-0.6817286431341016,6065.784877509883,5824.00000013674
4,1,5,-0.9385846853256226,-0.9773192977436091,4280.494599571127,4224.00000005872
4,2,5,0.7234670519828796,0.14348812134906222,3504.3061466808304,2560.00000006756
4,3,5,1.1208434104919434,2.0635939406502035,27688.609208035625,61375.9999850789
4,4,5,-0.6045491099357605,-1.576526685512264,6620.480440201628,2687.99999988431
4,5,5,-0.6475625038146973,-1.5503969693292032,3919.7831666097463,2687.99999988431
4,6,5,-0.8103630542755127,-0.860783007594033,1875.616177479081,1791.9999999375
4,7,5,0.012476969510316849,0.16385227068311045,2714.1211053870497,2879.99999991362
4,8,5,-0.29091885685920715,-0.5264301930104835,1328.0551194851123,1024.00000000056
4,9,5,-0.6006914973258972,-0.8169505038533605,5724.194681281895,4351.9999998443
4,10,5,-1.1199195384979248,-1.2295168968768821,7958.336468996056,7551.99999980866
5,0,5,-0.833277702331543,-0.11213899156078391,6044.896190119166,9215.99999967124
5,1,5,-0.5072076916694641,0.24122312060711112,4657.35330813169,5951.99999992306
5,2,5,0.9327155947685242,0.8661279699478225,3109.9981228591364,3008.00000009105
5,3,5,1.3892420530319214,1.7819691682321293,30913.56848814659,46592.0000206702
5,4,5,-0.9323943257331848,-1.2066292830622891,4746.6233253875735,3840.00000007
5,5,5,0.2015683352947235,-1.3604603974022234,4265.914106012676,2592.00000007215
5,6,5,-0.3143218755722046,-0.4273278859984964,2813.6972837302137,2624.00000009452
5,7,5,-1.0590753555297852,0.5908431893552776,1452.2632684240334,3200.00000003898
5,8,5,-0.439643919467926,-0.9964491499449738,896.3796329250077,576.000000002367
5,9,5,-1.9894282817840576,-1.2077098323761195,1718.463678742389,3648.00000002108
5,10,5,-1.6423546075820923,-2.136410754260353,3720.162729921744,3072.00000009965
6,0,5,-0.9106154441833496,-0.5174858639374275,7835.03515646602,9920.00000020912
6,1,5,-1.3875371217727661,-0.9873975566741012,5630.96211489401,6432.00000026498
6,2,5,1.1813997030258179,0.4405441893549674,5177.147333369902,3327.99999986322
6,3,5,1.3067188262939453,1.9316908173100868,28617.498091288435,53312.0000252425
6,4,5,-1.078627347946167,-1.2649507409325624,4548.678844092409,3903.99999987123
6,5,5,-0.38929635286331177,-1.0217631540188596,3739.427973668267,3072.00000009965
6,6,5,-0.8328458666801453,-0.588215041914705,2113.0500647998306,2496.00000002666
6,7,5,0.22685909271240234,0.36460339743558756,2437.085575967443,2560.00000006756
6,8,5,-1.0788809061050415,-1.2632223060653158,467.97051418782803,384.000000004713
6,9,5,-1.947763204574585,-1.0174208391052753,1084.7493485161212,3008.00000009105
6,10,5,-0.851419985294342,-0.5539248079500119,4358.2247449905635,4863.99999977624
7,0,5,-0.8166354894638062,-0.05160849261860226,8449.141390739887,12223.999999923
7,1,5,-0.7633675932884216,-1.1722956650458085,12284.541720482268,11232.0000003865
7,2,5,0.5638877153396606,-0.27865546443727546,3757.9207112071244,2687.99999988431
7,3,5,0.6529536247253418,1.9027495778053487,15590.244841169413,42048.0000065476
7,4,5,-0.6052309274673462,-1.5413604399089302,9603.47107735438,5631.99999978667
7,5,5,-1.6988184452056885,-1.3086246253121683,5475.185971613856,6143.99999983099
7,6,5,-0.7539312243461609,-0.9483665487853749,3727.7533985868063,3391.99999995999
7,7,5,0.3424839973449707,1.1869382390749137,2386.219805780504,3455.99999991724
7,8,5,0.41939476132392883,-0.024011563266297147,1792.8850713853008,1344.00000002272
7,9,5,-1.6220368146896362,-1.3157033548225519,4058.9195692891312,5055.99999986504
7,10,5,-0.6253222823143005,-1.3595079254267455,8624.023179476386,6399.99999969431
8,0,5,-0.644302248954773,-0.6089786288073039,5855.319439416903,6015.99999982147
8,1,5,-1.4113171100616455,-1.8671363448438287,3916.9439369024535,3360.00000014364
8,2,5,0.7872912287712097,-0.166828705316807,3274.3220490820445,1919.99999995809
8,3,5,1.480236291885376,1.5634023205234213,43515.287064184726,47424.0000163253
8,4,5,-1.2144575119018555,-1.1066349313987407,3295.188987300971,3648.00000002108
8,5,5,-0.6353561878204346,-2.6658010934051344,3519.5045150087512,1440.00000004313
8,6,5,-1.3931249380111694,-0.8189302307204086,1253.5458193024742,1919.99999995809
8,7,5,-0.6954866647720337,0.3538704997368688,2087.8919211543034,3327.99999986322
8,8,5,-0.8630644083023071,-0.9874432489975226,658.6112493353093,576.000000002367
8,9,5,-0.851434051990509,-0.8104779217440184,5601.908167889905,5887.9999999487
8,10,5,-0.9485862851142883,-2.025391724872826,8084.066133588718,4863.99999977624
9,0,5,-1.5481810569763184,-0.8255473096412101,3664.1130136486267,5696.00000004664
9,1,5,-0.7234535813331604,-2.1693169330605127,6127.083852962193,4128.00000015935
9,2,5,0.07699668407440186,-0.07204096246202876,2571.997571037348,2367.99999999077
9,3,5,1.1484367847442627,1.8040021007718383,22225.834517205887,39424.0000042108
9,4,5,-1.2222797870635986,-1.474055060139126,5040.536646757503,4160.00000018591
9,5,5,-1.5934255123138428,-1.76156019318768,3552.190976393884,3360.00000014364
9,6,5,-0.48256611824035645,-1.467252382793466,3949.4675334014964,2367.99999999077
9,7,5,1.1400928497314453,-0.8580138043430833,2842.370027211185,1599.9999999554
9,8,5,-0.14621256291866302,-0.6645711183853288,1509.0267419188167,960.000000036593
9,9,5,-1.2989680767059326,-1.6334828070213696,5701.551654104429,4160.00000018591
9,10,5,-1.6841528415679932,-2.1503374301524207,6759.803776569372,5503.99999992746
0,0,6,-0.6421303749084473,-1.4558612624012564,3247.214458490261,1983.99999991108
0,1,6,0.06726426631212234,-0.40655235463341377,4106.137214087713,3551.99999995716
0,2,6,0.4509114921092987,0.18317375356457988,1430.6420876955106,1215.99999996825
0,3,6,0.54079669713974,-0.7936680630134834,9810.426989115487,2752.0000001287
0,4,6,0.2191031575202942,2.216761159949743,8948.492458156888,33855.9999926204
0,5,6,-0.9515327215194702,-0.48037138934680557,2703.6937435548007,3455.99999991724
